id,amenities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364549,"""Fire extinguisher"""," ""Wifi"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""First aid kit"""," ""Washer"""," ""Hair dryer"""," ""Kitchen"""," ""Heating"""," ""Shampoo"""," ""Dedicated workspace"""," ""Smoke alarm"""," ""TV"""," ""Hangers"""," ""Dryer"""," ""Elevator"""," ""Iron"""," ""Lockbox""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365330,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""HDTV with Amazon Prime Video"," Netflix"""," ""Board games"""," ""Baking sheet"""," ""Gilchrist & Soames body soap"""," ""Central heating"""," ""Ethernet connection"""," ""Backyard"""," ""Keypad"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Dedicated workspace: office chair and desk"""," ""Pour-over coffee"""," ""Cooking basics"""," ""Dishwasher"""," ""Portable fans"""," ""Gilchrist & Soames shampoo"""," ""Outdoor furniture"""," ""Iron"""," ""Free washer \u2013 In unit"""," ""Clothing storage: closet"""," ""Wine glasses"""," ""Refrigerator"""," ""GE Smart Convection Oven stainless steel oven"""," ""BBQ grill"""," ""Carbon monoxide alarm"""," ""Barbecue utensils"""," ""Samsung sound bar sound system with Bluetooth and aux"""," ""Kitchen"""," ""GE Cafe Touch Control Electric Cooktop electric stove"""," ""Drying rack for clothing"""," ""Wifi \u2013 90 Mbps"""," ""Hot water kettle"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Lake access"""," ""Toaster"""," ""Fire extinguisher"""," ""Gilchrist & Soames conditioner"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Free dryer \u2013 In unit"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376139,"""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Conditioner"""," ""TV with standard cable"""," ""Backyard"""," ""Wifi"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Kirkland body soap"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400000,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Pack \u2019n Play/travel crib"""," ""Dedicated workspace"""," ""Smart lock"""," ""TV with standard cable"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Microwave"""," ""Kitchen"""," ""Single level home"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423204,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Ethernet connection"""," ""Conditioner"""," ""Backyard"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""TV"""," ""Portable fans"""," ""Iron"""," ""Lockbox"""," ""Wine glasses"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Microwave"""," ""Kitchen"""," ""Hot water kettle"""," ""Dining table"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423488,"""Free parking on premises"""," ""Fire extinguisher"""," ""Wifi"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""Cable TV"""," ""First aid kit"""," ""Washer"""," ""Kitchen"""," ""Heating"""," ""Shampoo"""," ""Smoke alarm"""," ""Dryer"""," ""TV with standard cable""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6438518,"""Coffee maker"""," ""Essentials"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Dedicated workspace"""," ""TV with standard cable"""," ""Backyard"""," ""Wifi"""," ""Keypad"""," ""Room-darkening shades"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6445769,"""Coffee maker"""," ""Essentials"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Hangers"""," ""Dryer"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451305,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Keypad"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""Children\u2019s books and toys"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""TV with Netflix", Amazon Prime Video," standard cable"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6490453,"""Essentials"""," ""Shampoo"""," ""TV with standard cable"""," ""Wifi"""," ""Keypad"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492880,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""TV with standard cable"""," ""Wifi"""," ""Keypad"""," ""Bed linens"""," ""Hair dryer"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Microwave"""," ""Hangers"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6494181,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Paid parking on premises"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Baking sheet"""," ""Conditioner"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""Clothing storage: dresser and closet"""," ""Hair dryer"""," ""Bathtub"""," ""Cooking basics"""," ""Dishwasher"""," ""Portable fans"""," ""Elevator"""," ""Iron"""," ""Paid parking off premises"""," ""Free washer \u2013 In unit"""," ""Refrigerator"""," ""Wine glasses"""," ""Portable air conditioning"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hot water kettle"""," ""Dining table"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Radiant heating"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Dishes and silverware"""," ""Hot water"""," ""Smoke alarm"""," ""Free dryer \u2013 In unit"""," ""Host greets you"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575380,"""Wifi"""," ""Hot tub"""," ""Long term stays allowed"""," ""Essentials"""," ""Cable TV"""," ""Washer"""," ""Hair dryer"""," ""Kitchen"""," ""Free street parking"""," ""Heating"""," ""Shampoo"""," ""Hot water"""," ""Smoke alarm"""," ""Dedicated workspace"""," ""Hangers"""," ""Dryer"""," ""Iron"""," ""TV with standard cable""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603376,"""Self check-in"""," ""Free parking on premises"""," ""Fire extinguisher"""," ""Wifi"""," ""Coffee maker"""," ""Carbon monoxide alarm"""," ""Room-darkening shades"""," ""Bedroom comforts"""," ""Washer"""," ""Hair dryer"""," ""Free street parking"""," ""Full kitchen"""," ""Heating"""," ""Bathroom essentials"""," ""Dishwasher"""," ""Smoke alarm"""," ""TV"""," ""Dryer"""," ""Iron"""," ""Backyard""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6621924,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Smart lock"""," ""Wifi"""," ""Hair dryer"""," ""Cooking basics"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Oven"""," ""Fire extinguisher"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644760,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""TV with standard cable"""," ""Wifi"""," ""First aid kit"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Fire extinguisher"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Host greets you""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657574,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Host greets you""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660186,"""Refrigerator"""," ""Fire extinguisher"""," ""Wifi"""," ""Coffee maker"""," ""Keypad"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""First aid kit"""," ""Washer"""," ""Hair dryer"""," ""Kitchen"""," ""Dishes and silverware"""," ""Heating"""," ""Shampoo"""," ""Cooking basics"""," ""Smoke alarm"""," ""Free street parking"""," ""Dedicated workspace"""," ""Dryer"""," ""Iron""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678058,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Host greets you""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687395,"""Free parking on premises"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Bed linens"""," ""Hair dryer"""," ""Dishwasher"""," ""TV"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Hangers"""," ""Stove"""," ""Oven"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689259,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Various shampoo"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Iron"""," ""Free parking on premises \u2013 2 spaces"""," ""Lockbox"""," ""Refrigerator"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Laundromat nearby"""," ""Microwave"""," ""Kitchen"""," ""Various  body soap"""," ""Hot water kettle"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""Various  conditioner"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694276,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Board games"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Baking sheet"""," ""Keurig coffee machine"""," ""Dedicated workspace"""," ""Babysitter recommendations"""," ""Ethernet connection"""," ""Backyard"""," ""Wifi"""," ""Keypad"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Portable fans"""," ""TV"""," ""Children\u2019s books and toys"""," ""Iron"""," ""Wine glasses"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Children\u2019s dinnerware"""," ""Kitchen"""," ""Single level home"""," ""Security cameras on property"""," ""Dining table"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""High chair"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716874,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Keypad"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""TV"""," ""Pocket wifi"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Single level home"""," ""Security cameras on property"""," ""Hangers"""," ""Lake access"""," ""Fire extinguisher"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734621,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Portable heater"""," ""Extra pillows and blankets"""," ""Board games"""," ""Pack \u2019n Play/travel crib"""," ""EV charger"""," ""Dedicated workspace"""," ""Smart lock"""," ""Dove conditioner"""," ""Ethernet connection"""," ""Backyard"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Clothing storage: dresser and closet"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Portable fans"""," ""Dove body soap"""," ""Iron"""," ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"""," ""Wine glasses"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Dove shampoo"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hot water kettle"""," ""Dining table"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""High chair"""," ""Toaster"""," ""Oven"""," ""Radiant heating"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""55\"" HDTV with Amazon Prime Video"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Rice maker"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779893,"""Free parking on premises"""," ""Wifi"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""Cable TV"""," ""Washer"""," ""Hair dryer"""," ""Kitchen"""," ""Heating"""," ""Shampoo"""," ""Indoor fireplace"""," ""Smoke alarm"""," ""Dedicated workspace"""," ""Hangers"""," ""Dryer"""," ""Elevator"""," ""Iron"""," ""TV with standard cable""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780615,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""TV with standard cable"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6794702,"""Free parking on premises"""," ""Essentials"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Cooking basics"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6797786,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""TV with standard cable"""," ""Wifi"""," ""Hair dryer"""," ""Cooking basics"""," ""Iron"""," ""Lockbox"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Fire extinguisher"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6813623,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Keypad"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""TV"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""High chair"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
